"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malaysia","MYS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","11337764231.5388","12338897841.7203","13264389865.2788","13769725581.2682","13792513293.7758","13752000352.4211","16296947966.0058","17161532855.1189","18836901483.1494","21593215764.1885","22367392749.2501","22594894243.5533","24205861336.4956","27172092216.4921","30426498323.9152","29576847028.1674","30923360444.316","32136774070.5208","36025076981.1225","36929435724.0342","40020861350.3028","43915689913.6896","46887975521.738","50433349174.1057","55459085933.3442","64620590011.6285","72498975334.4388","77406366797.798","70202284671.8058","75983519731.7249","84141373124.9431","82035705471.7863","85472630224.8531","91789801493.376","98195536792.5903","101272273201.859","105634589379.923","106468321690.063","105537421211.363","98496333437.2921","103279004066.934","105834963219.793","111055540053.043","115105709225.197","121867374498.982","128245319930.349","133816040664.601","140046791341.879","144596435268.606","148037149540.09",
"North America","NAC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2799236535010.07","2903794698502.32","3066586960969.77","3221341193485.17","3108645260503.9","3110764973578.82","3200992982585.29","3378827441357.92","3431837846521.78","3575787143401.71","3645063090899.11","3524171795098.47","3247378437325.48","3333194027258.26","3365412892523.65","3421429001268.37","3507867698022.88","3578377314497.28","3633734972100.44","3631495128427.56","3708470456466.33","","",
"Namibia","NAM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","1578290205.76056","1504051687.41325","1444667548.09645","1395709774.08942","1372720479.50713","1384834590.93137","1452633172.79003","1480310834.22969","1519619930.68581","1522905425.10904","1540180936.75895","1575639646.39919","1818231259.29362","1565854548.92706","1716024296.41352","1760730788.6444","1670641242.51395","1771046246.40192","1851390884.41127","1889624517.41402","1921750869.67791","1939714882.06485","2134829665.90726","2230763870.51008","2630998376.60123","2631032809.02555","3052462682.29131","3211389029.0984","3336782396.35486","2806771496.39169","3145804469.12132","3222584027.93883","3462840688.64848","3664898994.58412","3836194635.71712","3933388257.17896","3691499038.66752","3677891099.76003","3906964874.72579","3761625308.3629",
"New Caledonia","NCL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126383426.11547","1089509489.81533","1123031210.92283","1087867572.53466","1103703175.19415","1117255890.3624","1163596061.78642","1196796940.68254","1201427503.52968","1113298765.74896","1128741448.22263","1170985078.96147","1201667585.79424","1244451946.52461","1257849833.95948","1235281781.90123","1285239943.42285","1263137871.08297","1290907190.4508","1495987272.28546","1650508453.50265","1668208692.14955","2164498765.03906","2347965047.07338","2399733175.81964","2386917561.45933","2333233645.43848","2491892434.54035","2640304252.24795","2851291115.72218",
"Nigeria","NGA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","78200661774.2093","67792623506.0028","54929276992.9537","55837375662.3126","58339413741.5652","55539889095.035","58546193340.0106","63306265792.9511","62827365078.2445","74173312853.5949","72592877553.2609","77040161389.3731","71792745348.5742","67543790878.1221","65509679076.2352","69210419603.0553","70524550901.5423","70801098616.0827","67877231054.9708","72940711052.7086","77022416923.7116","78014509031.391","87501004010.0334","89042181734.9532","90551837170.1553","88773436964.5637","87062147382.5334","85282479727.6078","87419301988.7157","91993465640.9267","99712717401.4291","102133441105.67","104342469961.676","111393055341.388","108894708705.372","99257119381.4954","101387111248.32","103284325506.66","105672373763.457",
"Nicaragua","NIC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","559804059.262803","620392993.78207","772508915.120655","861875295.018573","950598089.876075","1054651999.80351","1149925570.96526","1249175578.26958","1260461301.65689","1308201520.54784","1365687455.76509","1412278415.65529","1491025642.38632","1557475797.80939","1840791126.673","1825712848.58322","1920526716.14467","2174099222.06901","1941305318.87814","1283124689.15158","1502242410.23359","1545316637.58151","1498771648.05134","1585425776.7075","1600481069.61726","1553821154.18701","1597515981.39533","1593493574.89272","1249451400.42975","1221478436.35163","1201113566.85843","1250165688.24172","1217267784.2606","1222145967.46242","1117249724.29961","1200770235.24193","1271438018.27465","1330635958.6538","1347081866.57996","1502738791.62505","1542872904.69388","1630473173.94671","1621140816.51332","1655229401.68424","1812938202.13838","1903356219.00288","1984761989.20619","1987082038.28866","1979081869.03876","1806598220.01105","1924200707.98449","2131325089.86425","2400450783.43068","2619175410.72278","2789099005.59053","2928141947.15368","3018623861.36998","3088465338.92156","3047024462.20711","2934222075.7836",
"Netherlands","NLD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","107385668415.053","110672748127.985","111682273232.761","113503562079.159","117651574028.697","119782441853.383","113875786618.025","118056983135.66","117288944381.121","115316767006.514","114166707508.267","113554916151.133","108562908406.881","103376008709.731","105130037867.845","110140697635.687","113793795049.222","113574463077.402","115707313056.15","121181374604.048","125912330878.428","128243693421.782","130425359629.757","130421501317.764","129384035948.615","133801263707.021","136438113171.465","139330361374.171","140016874731.955","144986316110.331","150637946626.121","156222864704.809","159856289025.036","159171871595.771","156594979028.79","160942720389.093","164181242139.497","167474361390.824","174705338909.441","178256017427.184","164175358299.402","166722523828.879","169490757346.451","165521411899.397","165568157248.941","165110855783.67","165434388150.973","169247084891.88","177107716225.494","184026296639.769","186096734803.143",
"Norway","NOR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","44632470661.662","46492542228.7619","48819903567.2828","50891698374.3852","53419144551.9145","57662378010.2468","60644518977.2995","62390438556.5667","69337926229.4484","72282441680.9585","76547995360.3754","75278931361.5655","76175885388.8651","81537840213.9875","88739459546.9324","92272272254.1722","95789779666.9539","100352192286.796","100915140148.58","106761762631.539","108152950125.712","111298188136.833","117603012872.629","119119990755.628","127635155099.401","134472954828.667","142236884302.794","150978280030.275","148904253201.064","148875396343.804","154339067605.012","156716968301.275","158158057432.587","158718932702.412","163521287698.914","164465114190.491","161187708584.519","160376527978.245","159245211629.557","153292249236.145","149071335998.897","147145738639.899","149951868720.684","148791057794.135","150942089386.087","153815817850.729","154632578512.275","159589740185.013","158322270487.709","156296072703.679",
"Nepal","NPL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","273192788.925254","263710258.016188","241662303.801957","270975427.612559","348323337.316107","384587237.012221","395810485.627149","385406621.140616","430997281.19196","467400657.253039","451484722.069925","487055581.075557","625490041.439203","694445395.927875","710061486.672047","775536150.014573","814858585.455685","837624195.886484","942609439.532005","1101216175.41617","1153614724.80799","1257753312.84127","1307611895.39635","1416171906.35274","1506293646.16916","1541100580.03327","1633385996.96267","1767439735.02683","1831067564.32286","1846898765.24331","1904025504.41381","1931306944.99371","1989479140.82876","2078417632.79224","2160411305.48402","2198072637.23346","2185103996.22787","2272499195.01986","2370946364.26575","2442186768.40778","2507438978.48555","2684337703.71966","2723131362.11493","2549854536.86298","2866044108.2875","3140274042.49683","3382841414.08609",
"Nauru","NRU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","22695897188.4668","22268294290.0896","22238649337.3692","21282316498.7308","20404376026.1521","20917797409.4354","22339025936.7749","23780923360.7706","24421865075.08","25155022691.7201","25436758254.0337","24925248576.3233","26199598961.0511","26454473936.877","26710474386.0496","28854050693.5877","29773146266.7769","30976724201.9686","31418923035.217","31432472881.4483","33288577367.7281","31238410461.771","30898761630.1679","31065678858.7138","30571615921.586","31223839846.2426","31806717644.3452","33142124387.0145","34295335486.2347","35249148066.6731","36356200734.6848","37229390118.2392","",
"OECD members","OED","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8585675401163.07","8792107369542.02","8965702120682.22","9108515127389.98","9350169777064.08","9745910805521.94","9607484680774.69","9625468141759.02","9817979066810.97","10210051271353","10413705356984.3","10809203610205","11094450207354.9","10906885027779","9894285946292.26","10422948680003.4","10552357559104.9","10582703231540.2","10706211414959.6","10956956776353.4","11187625692970.4","11318050023625.8","11655084364092.7","11866712015812.5","",
"Oman","OMN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37581222366.71","38461508452.5358","40591963589.0767","41580052015.6047","41679583875.1626","43677503250.9753","45779713914.1742","45052275682.7048","46204421326.3979","45903771131.3394",
"Other small states","OSS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","1277921099.56697","1505805620.54384","1646233934.36774","1850524291.25776","2126843961.54267","2365050326.50973","2554762859.28575","2645707527.22811","2780657681.76507","3113632514.45469","3588402799.68135","3817720269.24018","3761002089.37768","4150206153.44446","4499316332.24303","4587327301.59122","4812244223.25882","4954039673.87533","5425387310.10195","5839038865.65434","6467828346.28006","7074615085.529","7834328244.49135","8221194230.85587","8801809819.69006","9491298559.53385","10260105477.7772","11147132282.6197","12241926985.1628","12811301348.8353","13635050538.8134","14335148139.8677","15362118567.8034","16114506076.4508","16740337888.6871","17433868157.632","18257364306.0045","18198001853.0786","19310858381.1176","20261162833.473","20518821137.624","21710722512.5094","22002711839.1784","23538547394.7761","27628171602.824","29426580565.202","30494384117.6964","32851582347.2345","35634962348.7578","33779495181.2847","34936150283.9751","36510873723.4026","37440975298.1244","37721945447.6189","39430842463.9086","41473371484.9905","43834607563.6987","45829625817.4429","47942741725.1851","46854956479.835",
